MF_agilent	MF_illumina	MF_roche	MF_truseq	MF_wgs
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.0150173
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.0172275
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.000866301
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00799148
0.00172739	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0.0730994	0.110129	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0.0193089	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.0139589
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00416028
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0.0157729	0	0	0	0.0452229
0.00732312	0	0	0	0.0699331
0	0.0228657	0.0113803	0.0946814	0.0422694
0.109983	0.00044117	0	0	0.0147258
0	0.0060423	0	0	0.0736106
0	0	0	0	0
0	0	0	0.0111712	0.0408163
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00312012
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0.0236541	0	0	0	0
0	0	0	0	0
0.319206	0.173874	0.109812	0.51454	0.039895
0	0	0	0	0
0.0442829	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0.00640512	0	0	0
0.0516841	0	0	0	0
0	0	0	0	0.00297211
0.0288582	0	0	0.00547544	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00484783
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.0128611
0	0	0	0	0.0626959
0.0188938	0	0	0.00384199	0.0247006
0.02572	0	0	0.000813964	0.0574803
0	0	0	0	0.0504509
0.00226333	0	0	0	0.00585149
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00375197
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.000690369
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00960908
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0.00431448	0	0	0	0.00893921
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00099108
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00434049
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0.237057	0.185454	0.0936773	0.23223	0.11887
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00170213
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00553165
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00347625
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.0142032
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00867609
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00342988
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00499002
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00269034
0	0	0	0	0.0360841
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0.00413565	0	0	0	0.0275145
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00183775
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00395979
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00084507
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.010387
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0.0171628	0	0	0.0107069	0.0107188
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00188442
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0.031083	0	0	0	0
0	0	0	0	0
0.046066	0	0	0	0.0306592
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0.0523703	0
0	0	0	0	0
0	0	0	0	0
0.0126677	0	0	0	0
0	0	0	0	0
0	0	0	0	0.00150754
0	0	0	0	0
0	0	0	0	0.00252127
0.156642	0	0	0	0
0	0	0	0	0
0.559325	0.126103	0.0958418	0.490282	0.0530331
0.0559265	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0.936877	0.813812	0.897376	0.993099	0.306998
0.116098	0.254808	0	0.162165	0.195652
0.516086	0.510125	0.295775	0.593466	0.225103
0	0.0105201	0	0	0.0122683
0.0431499	0.10047	0	0.139983	0.0301837
0.445964	0.426353	0.221891	0.410953	0.0824468
0.467158	0.523429	0.526718	0.531029	0.120612
1	0.77732	0.893601	0.970706	0.258984
0.243585	0.0867659	0.0464122	0.465142	0
0.0172606	0	0	0.014415	0.0247493
0.616565	0.394433	0.335535	0.835155	0.123888
0	0.0570285	0	0.0155607	0.000588408
0	0	0	0.0831503	0
0.389253	0.376088	0.127109	0.270587	0.151594
0.395245	0.452928	0.470153	0.447276	0.164306
0.996383	0.913709	0.87104	0.989592	0.419857
0.111928	0	0.0746164	0.191861	0.109737
0.00654041	0.0706802	0.0283043	0.0675063	0.0130778
0.136456	0	0	0	0.0260906
0.0430216	0	0	0.0109698	0.0160643
1	1	1	1	1
1	0.995612	1	1	0.837426
0	0.979221	1	1	0.61424
0	0.959893	0.860963	0.845822	0.559013
0.990864	0.968943	0.955886	0.99735	0.897313
1	0.990114	1	1	0.626717
0.592593	0.803332	0.93609	0.943284	0.34349
0.927994	0.931327	0.836263	0.924248	0.892397
1	0.997122	1	1	0.984809
1	1	1	1	0.757576
0.15273	0.143016	0	0.0528949	0.422939
0.859836	0.83534	0.876437	0.86775	0.678465
1	0.890569	1	1	0.411726
0.990036	0.990103	1	1	0.769781
0.608593	0.518207	0.478069	0.64244	0.261035
0.935096	0.783416	0.487022	0.773748	0.607524
0.761199	0.611592	0.64969	0.736726	0.567341
0	0.477926	0	0.237296	0.207589
0.277237	0.34107	0.134444	0.395745	0.234653
0.00715773	0.0984765	0	0.0286277	0.069001
0.0310861	0.272859	0	0.0184687	0.116891
0	0.875295	0.925885	0.951433	0.327361
0.993617	1	0.989024	0.996647	0.962217
1	1	1	0.980892	1
1	1	1	1	0.914384
1	0.791748	0.743243	1	0.924574
1	1	1	1	1
1	1	1	1	1
1	1	1	1	0.874335
1	0.999432	1	1	0.997878
0.218069	0.117283	0.231794	0.35154	0.21395
0.94923	0.965618	0.99079	0.995859	0.713223
1	0.985222	0.991632	1	0.789529
1	1	1	1	0.960161
1	1	1	1	1
1	1	1	1	1
0	1	1	1	0.960823
1	0.995998	1	1	0.824222
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	0.998221	1
1	1	1	1	0.798615
0.924918	0.927898	0.928303	0.964683	0.797199
0	0.646667	0.870989	1	0.446911
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
0	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	0.987179	1	1	0.959184
1	1	1	1	1
1	0.992624	0.997282	1	0.98931
1	0.967231	1	1	0.952995
1	0.852529	0.980447	1	0.563305
1	1	1	1	1
1	0.913382	0.963708	1	0.725586
1	1	1	1	0.958942
0.979116	0.967049	0.997612	1	0.799425
1	0.990639	1	1	0.996933
0	0.962932	1	1	0.77003
1	0.934061	0.964267	0.992924	0.775008
1	0.996464	1	1	0.966746
1	0.998475	1	1	0.971898
1	0.991324	0.998997	1	0.730109
1	1	1	1	0.999536
0.896735	0.730152	0.530041	0.702827	0.491984
0	0.180124	0	0	0.234773
0.385328	0.325323	0.276781	0.9808	0.184522
0.0228385	0.0625054	0	0	0.0696316
0.282189	0.225362	0.110541	0.860202	0.0367175
0	0	0	0	0.00931414
0	0.397334	0.221408	0.501382	0.316456
0	0.520284	0.145455	1	0.157596
0.117792	0.57352	0.0896245	1	0.338934
0.960729	0.97101	0.971403	1	0.626747
0.466205	0.385189	0.103009	0.339516	0.327717
0.251881	0.191646	0.0429987	0.0847519	0.225174
0.0698556	0.142733	0.143711	1	0.20716
0.824613	0.902859	0.905179	0.984962	0.883727
0.512666	0.350205	0.373599	0.494636	0.355112
0.0508438	0.0608983	0	0.942623	0.179969
0.780618	0.874252	0.853115	0.945038	0.373859
0.309037	0.386453	0.240499	0.850567	0.0419966
0.38019	0.493269	0.206567	0.720352	0.224023
0.0878963	0.194737	0.0249879	0.213582	0.0852284
0.779402	0.802784	0.408031	0.880717	0.578113
0.185688	0.0311605	0	1	0.0866857
1	0.996069	1	1	0.917249
0.981493	0.79056	0.880693	1	0.328421
0.85761	0.791066	0.728711	0.982557	0.458222
0.973996	0.934529	0.942647	0.986791	0.799479
1	0.958522	1	1	0.543051
0.967941	0.983561	0.998625	1	0.718794
0.665385	0.629469	0.281091	0.603645	0.535629
0.179574	0	0.0199646	0.0417883	0.179137
0.51182	0.649796	0.668246	0.963928	0.455787
1	1	1	1	1
0.657214	0.497737	0.480663	0.629845	0.496331
0	0	0	0	0
0	0	0	0	0
0.813953	0.937756	0.385159	0.908153	0.709131
1	0.994823	1	1	0.841212
0	0.235915	0.394958	0	0.0382932
0.748663	0.767529	0.757556	0.853406	0.60896
0.948788	0.695769	0.862192	0.939141	0.472747
0.363368	0.22735	0.108844	0.235315	0.381906
0.818291	0.687894	0.712121	0.833802	0.468812
0.856	0.918109	0.829365	0.931114	0.747542
1	1	1	0.994711	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	0.842137	0.956031	0.988289	0.703278
1	1	1	1	1
0.823778	0.895109	0.796233	0.908685	0.750263
0.0130328	0.0121572	0	0	0.139192
0.309348	0.415062	0	0.102159	0
1	1	1	1	0.972908
0.718609	0.417251	0.774744	0.666144	0.302661
1	0.994711	1	1	0.91517
0.516667	0.807174	0.829394	0.950145	0.532712
0	1	0.782152	1	0.574645
0.870908	0.977096	0.826751	0.785631	0.438751
0.18635	0.988129	1	0.259735	1
1	0.999594	1	0.987905	1
1	0.747111	0.826368	0.981686	0.280787
1	0.858956	1	0.981303	0.7189
0.0743144	0.0427075	0	0.0704973	0.168021
0	0.715209	0.713057	0.858025	0.480839
1	0.985769	1	1	0.963992
0.482026	0.160789	0.27979	0.413239	0.199114
0	0.977022	1	1	0.957689
1	0.934442	0.985293	1	0.416519
1	0.985551	1	1	0.800887
0.448057	0.90546	0.909374	0.783922	0.57162
1	0.679807	1	0.939004	0.646183
0.822027	0.707312	0.743714	0.749035	0.576543
1	0.976383	1	1	0.805139
0.883079	0.574194	0.246513	0.663433	0.33945
1	0.551459	1	0.6085	0.459302
1	0.978513	1	0.998155	0.447115
0.848241	0.740939	0.746947	0.860342	0.61764
1	0.930109	0.998012	1	0.697994
0.131982	0.0978942	0	0.118761	0.144882
0.906708	0.597041	0.854387	0.958011	0.71162
0.157397	0.0523244	0.0564395	0.115304	0.171919
1	0.882238	0.968734	1	0.857809
1	0.773099	0.926403	1	0.473105
0	0.985111	0.997656	1	0.79631
0.00375752	0	0	0	0.0644684
1	0.971569	1	1	0.939038
1	1	1	1	0.952541
1	0.680545	0.54346	0.649898	0.414365
0.382636	0.535581	0	0.659288	0.668448
1	1	1	1	1
0.500184	0.490914	0.427499	0.528679	0.296513
1	0.937779	1	1	0.843615
1	0.985703	1	1	0.975249
1	1	1	1	1
0	0.487603	0.972973	1	0.204264
1	0.724779	0.804822	0.990056	0.539352
1	0.936555	0.974559	1	0.946993
1	0.896904	0.871773	0.991788	0.729213
0.698822	0.595569	0.878797	0.984137	0.33913
0.910377	0.62069	0.641066	0.91137	0.476437
1	0.754092	0.962905	1	0.755636
0	0.967876	0.969639	0.999355	0.726215
0.965905	0.519863	0.277739	0.76258	0.571702
1	0.931032	0.977007	1	0.520869
0	0.990231	0.998742	1	0.587642
1	0.906595	0.987404	1	0.433088
0.12974	0.0412579	0	0.158763	0.283057
0.339688	0.718397	0.52828	0.743197	0.131059
0.86911	0.510821	0.430056	0.774153	0.401005
0.598272	0.454409	0.62782	0.759224	0.376324
0.558442	0.88017	0.912586	0.998112	0.505369
1	0.989303	1	1	0.83075
1	0.928458	0.980396	0.977691	0.654445
0.672595	0.469501	0.485229	0.595109	0.408031
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
0	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	1	1	1	1
1	0.902865	1	1	0.506529
0.958187	0.648106	0.877644	0.956264	0.280962
1	0.937377	0.998153	1	0.453574
0.399039	0.332369	0.285207	0.291016	0.12487
0.0305629	0.0297575	0	0.0171916	0.164088
0.879246	0.513795	0.610785	0.589277	0.450061
0	0.612613	0.252475	0.678571	0.156668
1	1	1	1	1
1	0.994755	1	1	0.964683
1	1	1	1	0.762112
0.920745	0.818343	0.933858	0.979589	0.47381
1	0.940969	0.9894	1	0.761718
0.940613	0.902243	1	0.967305	0.71082
0.0285834	0.106893	0.168863	0.186918	0.171274
1	0.984036	1	1	0.732952
0.986284	0.821949	0.873318	0.971962	0.652315
1	1	0.997663	1	0.87037
0.986088	0.76854	0.881966	0.983256	0.334585
0	0.494194	0.791638	0.907365	0.442741
1	0.930072	1	1	0.589305
